9973.33 1.97757e-15
9986.67 1.97551e-15
10000 1.97345e-15
10013.3 1.97142e-15
10026.7 1.96937e-15
10040 1.96735e-15
10053.3 1.96532e-15
10066.7 1.96326e-15
10080 1.96125e-15
10093.3 1.95921e-15
10106.7 1.9572e-15
10120 1.95513e-15
10133.3 1.95321e-15
10146.7 1.95116e-15
10160 1.94918e-15
10173.3 1.94714e-15
10186.7 1.94516e-15
10200 1.94319e-15
10213.3 1.94124e-15
10226.7 1.93925e-15
10240 1.9373e-15
10253.3 1.93534e-15
10266.7 1.9334e-15
10280 1.93153e-15
10293.3 1.92956e-15
10306.7 1.9276e-15
10320 1.92569e-15
10333.3 1.9238e-15
10346.7 1.9219e-15
10360 1.91999e-15
10373.3 1.91816e-15
10386.7 1.91627e-15
10400 1.91436e-15
10413.3 1.9125e-15
10426.7 1.9107e-15
10440 1.90883e-15
10453.3 1.90703e-15
10466.7 1.90519e-15
10480 1.90341e-15
10493.3 1.90157e-15
10506.7 1.89979e-15
10520 1.89801e-15
10533.3 1.89625e-15
10546.7 1.89449e-15
10560 1.8927e-15
10573.3 1.89097e-15
10586.7 1.88924e-15
10600 1.88749e-15
10613.3 1.88579e-15
10626.7 1.88406e-15
10640 1.88235e-15
10653.3 1.88063e-15
10666.7 1.87901e-15
10680 1.87731e-15
10693.3 1.87562e-15
10706.7 1.87393e-15
10720 1.87228e-15
10733.3 1.87068e-15
10746.7 1.86905e-15
10760 1.86743e-15
10773.3 1.86582e-15
10786.7 1.86419e-15
10800 1.86258e-15
10813.3 1.86097e-15
10826.7 1.8594e-15
10840 1.85792e-15
10853.3 1.85634e-15
10866.7 1.8548e-15
10880 1.85324e-15
10893.3 1.8517e-15
10906.7 1.85024e-15
10920 1.84871e-15
10933.3 1.84721e-15
10946.7 1.84569e-15
10960 1.84419e-15
10973.3 1.8427e-15
10986.7 1.84128e-15
11000 1.83985e-15
11013.3 1.83845e-15
11026.7 1.83694e-15
11040 1.83553e-15
11053.3 1.83414e-15
11066.7 1.83268e-15
11080 1.83133e-15
11093.3 1.82987e-15
11106.7 1.82856e-15
11120 1.82711e-15
11133.3 1.82579e-15
11146.7 1.82441e-15
11160 1.82311e-15
11173.3 1.82176e-15
11186.7 1.82046e-15
11200 1.81915e-15
11213.3 1.81781e-15
11226.7 1.81653e-15
11240 1.81521e-15
11253.3 1.81392e-15
11266.7 1.81268e-15
11280 1.81143e-15
11293.3 1.81015e-15
