time,signal
0.0374167,-3.88578e-16
0.0374444,1.05471e-15
0.0374722,-3.88578e-16
0.0375,1.05471e-15
0.0375278,-4.16334e-16
0.0375556,1.05471e-15
0.0375833,-4.16334e-16
0.0376111,1.05471e-15
0.0376389,-4.16334e-16
0.0376667,1.05471e-15
0.0376944,-4.16334e-16
0.0377222,1.05471e-15
0.03775,-4.16334e-16
0.0377778,1.05471e-15
0.0378056,-3.88578e-16
0.0378333,1.05471e-15
0.0378611,-3.88578e-16
0.0378889,1.05471e-15
0.0379167,-3.88578e-16
0.0379444,1.05471e-15
0.0379722,-3.88578e-16
0.038,1.05471e-15
0.0380278,-3.88578e-16
0.0380556,1.05471e-15
0.0380833,-3.88578e-16
0.0381111,1.05471e-15
0.0381389,-3.88578e-16
0.0381667,1.05471e-15
0.0381944,-3.88578e-16
0.0382222,1.05471e-15
0.03825,-3.88578e-16
0.0382778,1.05471e-15
0.0383056,-3.88578e-16
0.0383333,1.05471e-15
0.0383611,-3.88578e-16
0.0383889,1.05471e-15
0.0384167,-3.88578e-16
0.0384444,1.05471e-15
0.0384722,-3.88578e-16
0.0385,1.05471e-15
0.0385278,-3.88578e-16
0.0385556,1.05471e-15
0.0385833,-3.88578e-16
0.0386111,1.05471e-15
0.0386389,-4.44089e-16
0.0386667,9.99201e-16
0.0386944,-4.71845e-16
0.0387222,8.88178e-16
0.03875,-6.93889e-16
0.0387778,4.44089e-16
0.0388056,-1.4988e-15
0.0388333,-1.05471e-15
0.0388611,-4.35763e-15
0.0388889,-6.27276e-15
0.0389167,-1.39333e-14
0.0389444,-2.39253e-14
0.0389722,-4.61853e-14
0.039,-8.2212e-14
0.0390278,-1.50935e-13
0.0390556,-2.69562e-13
0.0390833,-4.83613e-13
0.0391111,-8.56759e-13
0.0391389,-1.51351e-12
0.0391667,-2.65205e-12
0.0391944,-4.62341e-12
0.0392222,-8.00537e-12
0.03925,-1.37806e-11
0.0392778,-2.35716e-11
0.0393056,-4.00753e-11
0.0393333,-6.77104e-11
0.0393611,-1.13703e-10
0.0393889,-1.89756e-10
0.0394167,-3.14737e-10
0.0394444,-5.1882e-10
0.0394722,-8.49977e-10
0.0395,-1.38394e-09
0.0395278,-2.23948e-09
0.0395556,-3.60162e-09
0.0395833,-5.75665e-09
0.0396111,-9.14452e-09
0.0396389,-1.44368e-08
0.0396667,-2.26519e-08
0.0396944,-3.53229e-08
0.0397222,-5.4743e-08
0.03975,-8.43181e-08
0.0397778,-1.29072e-07
0.0398056,-1.96366e-07
0.0398333,-2.96907e-07
0.0398611,-4.46163e-07
0.0398889,-6.66326e-07
0.0399167,-9.8901e-07
0.0399444,-1.45893e-06
0.0399722,-2.13889e-06
0.04,-3.11647e-06
0.0400278,-4.51292e-06
0.0400556,-6.4949e-06
0.0400833,-9.28983e-06
0.0401111,-1.32057e-05
0.0401389,-1.86568e-05
0.0401667,-2.61959e-05
0.0401944,-3.65552e-05
0.0402222,-5.06973e-05
0.04025,-6.9878e-05
0.0402778,-9.57231e-05
0.0403056,-0.000130321
0.0403333,-0.000176331
0.0403611,-0.000237119
0.0403889,-0.0003169
0.0404167,-0.000420919
0.0404444,-0.000555643
0.0404722,-0.000728975
0.0405,-0.000950495
0.0405278,-0.00123171
0.0405556,-0.0015863
0.0405833,-0.0020304
0.0406111,-0.00258285
0.0406389,-0.0032654
0.0406667,-0.00410294
0.0406944,-0.00512357
0.0407222,-0.00635873
0.04075,-0.00784311
0.0407778,-0.0096145
0.0408056,-0.0117134
0.0408333,-0.0141828
0.0408611,-0.0170672
0.0408889,-0.0204117
0.0409167,-0.0242615
0.0409444,-0.02866
0.0409722,-0.0336477
0.041,-0.0392604
0.0410278,-0.0455274
0.0410556,-0.0524701
0.0410833,-0.0600995
0.0411111,-0.0684147
0.0411389,-0.0774014
0.0411667,-0.0870298
0.0411944,-0.0972539
0.0412222,-0.108011
0.04125,-0.119219
0.0412778,-0.130781
0.0413056,-0.142582
0.0413333,-0.154491
0.0413611,-0.166365
0.0413889,-0.17805
0.0414167,-0.189383
0.0414444,-0.200199
0.0414722,-0.21033
0.0415,-0.219614
0.0415278,-0.227898
0.0415556,-0.235039
0.0415833,-0.240913
0.0416111,-0.245414
0.0416389,-0.248462
0.0416667,-0.25
0.0416944,-0.25
0.0417222,-0.248462
0.04175,-0.245414
0.0417778,-0.240913
0.0418056,-0.235039
0.0418333,-0.227898
0.0418611,-0.219614
0.0418889,-0.21033
0.0419167,-0.200199
0.0419444,-0.189383
0.0419722,-0.17805
0.042,-0.166365
0.0420278,-0.154491
0.0420556,-0.142582
0.0420833,-0.130781
0.0421111,-0.119219
0.0421389,-0.108011
0.0421667,-0.0972539
0.0421944,-0.0870298
0.0422222,-0.0774014
0.04225,-0.0684147
0.0422778,-0.0600995
0.0423056,-0.0524701
0.0423333,-0.0455274
0.0423611,-0.0392604
0.0423889,-0.0336477
0.0424167,-0.02866
0.0424444,-0.0242615
0.0424722,-0.0204117
0.0425,-0.0170672
0.0425278,-0.0141828
0.0425556,-0.0117134
0.0425833,-0.0096145
0.0426111,-0.00784311
0.0426389,-0.00635873
0.0426667,-0.00512357
0.0426944,-0.00410294
0.0427222,-0.0032654
0.04275,-0.00258285
0.0427778,-0.0020304
0.0428056,-0.0015863
0.0428333,-0.00123171
0.0428611,-0.000950495
0.0428889,-0.000728975
0.0429167,-0.000555643
0.0429444,-0.000420919
0.0429722,-0.0003169
0.043,-0.000237119
0.0430278,-0.000176331
0.0430556,-0.000130321
0.0430833,-9.57231e-05
0.0431111,-6.9878e-05
0.0431389,-5.06973e-05
0.0431667,-3.65552e-05
0.0431944,-2.61959e-05
0.0432222,-1.86568e-05
0.04325,-1.32057e-05
0.0432778,-9.28983e-06
0.0433056,-6.4949e-06
0.0433333,-4.51292e-06
0.0433611,-3.11647e-06
0.0433889,-2.13889e-06
0.0434167,-1.45893e-06
0.0434444,-9.8901e-07
0.0434722,-6.66326e-07
0.0435,-4.46163e-07
0.0435278,-2.96907e-07
0.0435556,-1.96366e-07
0.0435833,-1.29072e-07
0.0436111,-8.43181e-08
0.0436389,-5.4743e-08
0.0436667,-3.53229e-08
0.0436944,-2.26519e-08
0.0437222,-1.44368e-08
0.04375,-9.14452e-09
0.0437778,-5.75665e-09
0.0438056,-3.60162e-09
0.0438333,-2.23948e-09
0.0438611,-1.38394e-09
0.0438889,-8.49978e-10
0.0439167,-5.1882e-10
0.0439444,-3.14738e-10
0.0439722,-1.89756e-10
0.044,-1.13704e-10
0.0440278,-6.77105e-11
0.0440556,-4.00763e-11
0.0440833,-2.35717e-11
0.0441111,-1.37817e-11
0.0441389,-8.00554e-12
0.0441667,-4.62447e-12
0.0441944,-2.65227e-12
0.0442222,-1.51457e-12
0.04425,-8.56953e-13
0.0442778,-4.84612e-13
0.0443056,-2.69812e-13
0.0443333,-1.5199e-13
0.0443611,-8.26006e-14
0.0443889,-4.724e-14
0.0444167,-2.43694e-14
0.0444444,-1.50435e-14
0.0444722,-6.66134e-15
0.0445,-5.38458e-15
0.0445278,-1.44329e-15
0.0445556,-2.44249e-15
0.0445833,5.55112e-17
0.0446111,-1.63758e-15
0.0446389,5.27356e-16
0.0446667,-1.44329e-15
0.0446944,6.38378e-16
0.0447222,-1.33227e-15
0.04475,6.38378e-16
0.0447778,-1.36002e-15
0.0448056,6.66134e-16
0.0448333,-1.27676e-15
0.0448611,6.93889e-16
0.0448889,-1.27676e-15
0.0449167,7.21645e-16
0.0449444,-1.27676e-15
0.0449722,7.21645e-16
0.045,-1.27676e-15
0.0450278,6.66134e-16
0.0450556,-1.33227e-15
0.0450833,6.66134e-16
0.0451111,-1.38778e-15
0.0451389,6.93889e-16
0.0451667,-1.33227e-15
0.0451944,7.21645e-16
0.0452222,-1.41553e-15
0.04525,7.49401e-16
0.0452778,-1.41553e-15
0.0453056,8.04912e-16
0.0453333,-1.38778e-15
0.0453611,8.04912e-16
0.0453889,-1.36002e-15
0.0454167,8.04912e-16
0.0454444,-1.36002e-15
0.0454722,8.32667e-16
0.0455,-1.36002e-15
0.0455278,8.60423e-16
0.0455556,-1.36002e-15
0.0455833,8.04912e-16
0.0456111,-1.36002e-15
0.0456389,8.04912e-16
0.0456667,-1.36002e-15
0.0456944,8.04912e-16
0.0457222,-1.36002e-15
0.04575,8.32667e-16
0.0457778,-1.36002e-15
0.0458056,8.32667e-16
0.0458333,-1.36002e-15
0.0458611,8.60423e-16
0.0458889,-1.36002e-15
0.0459167,8.60423e-16
0.0459444,-1.36002e-15
0.0459722,8.60423e-16
0.046,-1.36002e-15
0.0460278,8.60423e-16
0.0460556,-1.36002e-15
0.0460833,8.60423e-16
0.0461111,-1.36002e-15
0.0461389,8.32667e-16
0.0461667,-1.36002e-15
0.0461944,8.32667e-16
0.0462222,-1.36002e-15
0.04625,8.32667e-16
0.0462778,-1.36002e-15
0.0463056,8.32667e-16
0.0463333,-1.36002e-15
0.0463611,8.32667e-16
0.0463889,-1.36002e-15
0.0464167,8.32667e-16
0.0464444,-1.36002e-15
0.0464722,8.32667e-16
0.0465,-1.36002e-15
0.0465278,8.32667e-16
0.0465556,-1.36002e-15
0.0465833,8.32667e-16
0.0466111,-1.36002e-15
0.0466389,8.32667e-16
0.0466667,-1.36002e-15
0.0466944,8.32667e-16
0.0467222,-1.36002e-15
0.04675,8.32667e-16
0.0467778,-1.36002e-15
0.0468056,8.32667e-16
0.0468333,-1.36002e-15
0.0468611,8.32667e-16
0.0468889,-1.36002e-15
0.0469167,8.32667e-16
0.0469444,-1.36002e-15
0.0469722,8.88178e-16
0.047,-1.30451e-15
0.0470278,9.15934e-16
0.0470556,-1.19349e-15
0.0470833,1.13798e-15
0.0471111,-7.49401e-16
0.0471389,1.94289e-15
0.0471667,7.49401e-16
0.0471944,4.80171e-15
0.0472222,5.96745e-15
0.04725,1.43774e-14
0.0472778,2.362e-14
0.0473056,4.66294e-14
0.0473333,8.19067e-14
0.0473611,1.51379e-13
0.0473889,2.69257e-13
0.0474167,4.84057e-13
0.0474444,8.56454e-13
0.0474722,1.51396e-12
0.0475,2.65174e-12
0.0475278,4.62386e-12
0.0475556,8.00507e-12
0.0475833,1.37811e-11
0.0476111,2.35713e-11
0.0476389,4.00757e-11
0.0476667,6.77101e-11
0.0476944,1.13703e-10
0.0477222,1.89756e-10
0.04775,3.14738e-10
0.0477778,5.18819e-10
0.0478056,8.49977e-10
0.0478333,1.38394e-09
0.0478611,2.23948e-09
0.0478889,3.60162e-09
0.0479167,5.75665e-09
0.0479444,9.14452e-09
0.0479722,1.44368e-08
0.048,2.26519e-08
0.0480278,3.53229e-08
0.0480556,5.4743e-08
0.0480833,8.43181e-08
0.0481111,1.29072e-07
0.0481389,1.96366e-07
0.0481667,2.96907e-07
0.0481944,4.46163e-07
0.0482222,6.66326e-07
0.04825,9.8901e-07
0.0482778,1.45893e-06
0.0483056,2.13889e-06
0.0483333,3.11647e-06
0.0483611,4.51292e-06
0.0483889,6.4949e-06
0.0484167,9.28983e-06
0.0484444,1.32057e-05
0.0484722,1.86568e-05
0.0485,2.61959e-05
0.0485278,3.65552e-05
0.0485556,5.06973e-05
0.0485833,6.9878e-05
0.0486111,9.57231e-05
0.0486389,0.000130321
0.0486667,0.000176331
0.0486944,0.000237119
0.0487222,0.0003169
0.04875,0.000420919
0.0487778,0.000555643
0.0488056,0.000728975
0.0488333,0.000950495
0.0488611,0.00123171
0.0488889,0.0015863
0.0489167,0.0020304
0.0489444,0.00258285
0.0489722,0.0032654
0.049,0.00410294
0.0490278,0.00512357
0.0490556,0.00635873
0.0490833,0.00784311
0.0491111,0.0096145
0.0491389,0.0117134
0.0491667,0.0141828
0.0491944,0.0170672
0.0492222,0.0204117
0.04925,0.0242615
0.0492778,0.02866
0.0493056,0.0336477
0.0493333,0.0392604
0.0493611,0.0455274
0.0493889,0.0524701
0.0494167,0.0600995
0.0494444,0.0684147
0.0494722,0.0774014
0.0495,0.0870298
0.0495278,0.0972539
0.0495556,0.108011
0.0495833,0.119219
0.0496111,0.130781
0.0496389,0.142582
0.0496667,0.154491
0.0496944,0.166365
0.0497222,0.17805
0.04975,0.189383
0.0497778,0.200199
0.0498056,0.21033
0.0498333,0.219614
0.0498611,0.227898
0.0498889,0.235039
0.0499167,0.240913
0.0499444,0.245414
0.0499722,0.248462
0.05,0.25
0.0500278,0.25
0.0500556,0.248462
0.0500833,0.245414
0.0501111,0.240913
0.0501389,0.235039
0.0501667,0.227898
0.0501944,0.219614
0.0502222,0.21033
0.05025,0.200199
0.0502778,0.189383
0.0503056,0.17805
0.0503333,0.166365
0.0503611,0.154491
0.0503889,0.142582
0.0504167,0.130781
0.0504444,0.119219
0.0504722,0.108011
0.0505,0.0972539
0.0505278,0.0870298
0.0505556,0.0774014
0.0505833,0.0684147
0.0506111,0.0600995
0.0506389,0.0524701
0.0506667,0.0455274
0.0506944,0.0392604
0.0507222,0.0336477
0.05075,0.02866
0.0507778,0.0242615
0.0508056,0.0204117
0.0508333,0.0170672
0.0508611,0.0141828
0.0508889,0.0117134
0.0509167,0.0096145
0.0509444,0.00784311
0.0509722,0.00635873
0.051,0.00512357
0.0510278,0.00410294
0.0510556,0.0032654
0.0510833,0.00258285
0.0511111,0.0020304
0.0511389,0.0015863
0.0511667,0.00123171
0.0511944,0.000950495
0.0512222,0.000728975
0.05125,0.000555643
0.0512778,0.000420919
0.0513056,0.0003169
0.0513333,0.000237119
0.0513611,0.000176331
0.0513889,0.000130321
0.0514167,9.57231e-05
0.0514444,6.9878e-05
0.0514722,5.06973e-05
0.0515,3.65552e-05
0.0515278,2.61959e-05
0.0515556,1.86568e-05
0.0515833,1.32057e-05
0.0516111,9.28983e-06
0.0516389,6.4949e-06
0.0516667,4.51292e-06
0.0516944,3.11647e-06
0.0517222,2.13889e-06
0.05175,1.45893e-06
0.0517778,9.8901e-07
0.0518056,6.66326e-07
0.0518333,4.46163e-07
0.0518611,2.96907e-07
0.0518889,1.96366e-07
0.0519167,1.29072e-07
0.0519444,8.43181e-08
0.0519722,5.4743e-08
0.052,3.53229e-08
0.0520278,2.26519e-08
0.0520556,1.44368e-08
0.0520833,9.14452e-09
0.0521111,5.75665e-09
0.0521389,3.60162e-09
0.0521667,2.23948e-09
0.0521944,1.38394e-09
0.0522222,8.49978e-10
0.05225,5.1882e-10
0.0522778,3.14738e-10
0.0523056,1.89756e-10
0.0523333,1.13704e-10
0.0523611,6.77104e-11
0.0523889,4.00764e-11
0.0524167,2.35717e-11
0.0524444,1.37817e-11
0.0524722,8.00551e-12
0.0525,4.6245e-12
0.0525278,2.65224e-12
0.0525556,1.51459e-12
0.0525833,8.56926e-13
0.0526111,4.8464e-13
0.0526389,2.69784e-13
0.0526667,1.52017e-13
0.0526944,8.25728e-14
0.0527222,4.72677e-14
0.05275,2.43416e-14
0.0527778,1.50713e-14
0.0528056,6.63358e-15
0.0528333,5.41234e-15
0.0528611,1.41553e-15
0.0528889,2.47025e-15
0.0529167,-8.32667e-17
0.0529444,1.66533e-15
0.0529722,-5.55112e-16
0.053,1.47105e-15
0.0530278,-6.66134e-16
0.0530556,1.36002e-15
0.0530833,-6.66134e-16
0.0531111,1.38778e-15
0.0531389,-6.93889e-16
0.0531667,1.30451e-15
0.0531944,-7.21645e-16
0.0532222,1.30451e-15
0.05325,-7.49401e-16
0.0532778,1.30451e-15
0.0533056,-7.49401e-16
0.0533333,1.30451e-15
0.0533611,-6.93889e-16
0.0533889,1.36002e-15
0.0534167,-6.93889e-16
0.0534444,1.41553e-15
0.0534722,-7.21645e-16
0.0535,1.36002e-15
0.0535278,-7.49401e-16
0.0535556,1.44329e-15
0.0535833,-7.77156e-16
0.0536111,1.44329e-15
0.0536389,-8.32667e-16
0.0536667,1.41553e-15
0.0536944,-8.32667e-16
0.0537222,1.38778e-15
0.05375,-8.32667e-16
0.0537778,1.38778e-15
0.0538056,-8.60423e-16
0.0538333,1.38778e-15
0.0538611,-8.88178e-16
0.0538889,1.38778e-15
0.0539167,-8.32667e-16
0.0539444,1.38778e-15
0.0539722,-8.32667e-16
0.054,1.38778e-15
0.0540278,-8.32667e-16
0.0540556,1.38778e-15
0.0540833,-8.60423e-16
0.0541111,1.38778e-15
0.0541389,-8.60423e-16
0.0541667,1.38778e-15
0.0541944,-8.88178e-16
0.0542222,1.38778e-15
0.05425,-8.88178e-16
0.0542778,1.38778e-15
0.0543056,-8.88178e-16
0.0543333,1.38778e-15
0.0543611,-8.88178e-16
0.0543889,1.38778e-15
0.0544167,-8.88178e-16
0.0544444,1.38778e-15
0.0544722,-8.60423e-16
0.0545,1.38778e-15
0.0545278,-8.60423e-16
0.0545556,1.38778e-15
0.0545833,-8.60423e-16
0.0546111,1.38778e-15
0.0546389,-8.60423e-16
0.0546667,1.38778e-15
0.0546944,-8.60423e-16
0.0547222,1.38778e-15
0.05475,-8.60423e-16
0.0547778,1.38778e-15
0.0548056,-8.60423e-16
0.0548333,1.38778e-15
0.0548611,-8.60423e-16
0.0548889,1.38778e-15
0.0549167,-8.60423e-16
0.0549444,1.38778e-15
0.0549722,-8.60423e-16
0.055,1.38778e-15
0.0550278,-8.60423e-16
0.0550556,1.38778e-15
0.0550833,-8.60423e-16
0.0551111,1.38778e-15
0.0551389,-8.60423e-16
0.0551667,1.38778e-15
0.0551944,-8.60423e-16
0.0552222,1.38778e-15
0.05525,-8.60423e-16
0.0552778,1.38778e-15
0.0553056,-9.15934e-16
0.0553333,1.33227e-15
0.0553611,-9.4369e-16
0.0553889,1.22125e-15
0.0554167,-1.16573e-15
0.0554444,7.77156e-16
0.0554722,-1.97065e-15
0.0555,-7.21645e-16
0.0555278,-4.82947e-15
0.0555556,-5.93969e-15
0.0555833,-1.44051e-14
0.0556111,-2.35922e-14
0.0556389,-4.66571e-14
0.0556667,-8.18789e-14
0.0556944,-1.51407e-13
0.0557222,-2.69229e-13
0.05575,-4.84085e-13
0.0557778,-8.56426e-13
0.0558056,-1.51398e-12
0.0558333,-2.65171e-12
0.0558611,-4.62388e-12
0.0558889,-8.00504e-12
0.0559167,-1.37811e-11
0.0559444,-2.35713e-11
0.0559722,-4.00757e-11
0.056,-6.77101e-11
0.0560278,-1.13703e-10
0.0560556,-1.89756e-10
0.0560833,-3.14738e-10
0.0561111,-5.18819e-10
0.0561389,-8.49977e-10
0.0561667,-1.38394e-09
0.0561944,-2.23948e-09
0.0562222,-3.60162e-09
0.05625,-5.75665e-09
0.0562778,-9.14452e-09
0.0563056,-1.44368e-08
0.0563333,-2.26519e-08
0.0563611,-3.53229e-08
0.0563889,-5.4743e-08
0.0564167,-8.43181e-08
0.0564444,-1.29072e-07
0.0564722,-1.96366e-07
0.0565,-2.96907e-07
0.0565278,-4.46163e-07
0.0565556,-6.66326e-07
0.0565833,-9.8901e-07
0.0566111,-1.45893e-06
0.0566389,-2.13889e-06
0.0566667,-3.11647e-06
0.0566944,-4.51292e-06
0.0567222,-6.4949e-06
0.05675,-9.28983e-06
0.0567778,-1.32057e-05
0.0568056,-1.86568e-05
0.0568333,-2.61959e-05
0.0568611,-3.65552e-05
0.0568889,-5.06973e-05
0.0569167,-6.9878e-05
0.0569444,-9.57231e-05
0.0569722,-0.000130321
0.057,-0.000176331
0.0570278,-0.000237119
0.0570556,-0.0003169
0.0570833,-0.000420919
0.0571111,-0.000555643
0.0571389,-0.000728975
0.0571667,-0.000950495
0.0571944,-0.00123171
0.0572222,-0.0015863
0.05725,-0.0020304
0.0572778,-0.00258285
0.0573056,-0.0032654
0.0573333,-0.00410294
0.0573611,-0.00512357
0.0573889,-0.00635873
0.0574167,-0.00784311
0.0574444,-0.0096145
0.0574722,-0.0117134
0.0575,-0.0141828
0.0575278,-0.0170672
0.0575556,-0.0204117
0.0575833,-0.0242615
0.0576111,-0.02866
0.0576389,-0.0336477
0.0576667,-0.0392604
0.0576944,-0.0455274
0.0577222,-0.0524701
0.05775,-0.0600995
0.0577778,-0.0684147
0.0578056,-0.0774014
0.0578333,-0.0870298
0.0578611,-0.0972539
0.0578889,-0.108011
0.0579167,-0.119219
0.0579444,-0.130781
0.0579722,-0.142582
0.058,-0.154491
0.0580278,-0.166365
0.0580556,-0.17805
0.0580833,-0.189383
0.0581111,-0.200199
0.0581389,-0.21033
0.0581667,-0.219614
0.0581944,-0.227898
0.0582222,-0.235039
0.05825,-0.240913
0.0582778,-0.245414
0.0583056,-0.248462
0.0583333,-0.25
0.0583611,-0.25
0.0583889,-0.248462
0.0584167,-0.245414
0.0584444,-0.240913
0.0584722,-0.235039
0.0585,-0.227898
0.0585278,-0.219614
0.0585556,-0.21033
0.0585833,-0.200199
0.0586111,-0.189383
0.0586389,-0.17805
0.0586667,-0.166365
0.0586944,-0.154491
0.0587222,-0.142582
0.05875,-0.130781
0.0587778,-0.119219
0.0588056,-0.108011
0.0588333,-0.0972539
0.0588611,-0.0870298
0.0588889,-0.0774014
0.0589167,-0.0684147
0.0589444,-0.0600995
0.0589722,-0.0524701
0.059,-0.0455274
0.0590278,-0.0392604
0.0590556,-0.0336477
0.0590833,-0.02866
0.0591111,-0.0242615
0.0591389,-0.0204117
0.0591667,-0.0170672
0.0591944,-0.0141828
0.0592222,-0.0117134
0.05925,-0.0096145
0.0592778,-0.00784311
0.0593056,-0.00635873
0.0593333,-0.00512357
0.0593611,-0.00410294
0.0593889,-0.0032654
0.0594167,-0.00258285
0.0594444,-0.0020304
0.0594722,-0.0015863
0.0595,-0.00123171
0.0595278,-0.000950495
0.0595556,-0.000728975
0.0595833,-0.000555643
0.0596111,-0.000420919
0.0596389,-0.0003169
0.0596667,-0.000237119
0.0596944,-0.000176331
0.0597222,-0.000130321
0.05975,-9.57231e-05
0.0597778,-6.9878e-05
0.0598056,-5.06973e-05
0.0598333,-3.65552e-05
0.0598611,-2.61959e-05
0.0598889,-1.86568e-05
0.0599167,-1.32057e-05
0.0599444,-9.28983e-06
0.0599722,-6.4949e-06
0.06,-4.51292e-06
0.0600278,-3.11647e-06
0.0600556,-2.13889e-06
0.0600833,-1.45893e-06
0.0601111,-9.8901e-07
0.0601389,-6.66326e-07
0.0601667,-4.46163e-07
0.0601944,-2.96907e-07
0.0602222,-1.96366e-07
0.06025,-1.29072e-07
0.0602778,-8.43181e-08
0.0603056,-5.4743e-08
0.0603333,-3.53229e-08
0.0603611,-2.26519e-08
0.0603889,-1.44368e-08
0.0604167,-9.14451e-09
0.0604444,-5.75665e-09
0.0604722,-3.60162e-09
0.0605,-2.23948e-09
0.0605278,-1.38394e-09
0.0605556,-8.49978e-10
0.0605833,-5.18819e-10
0.0606111,-3.14738e-10
0.0606389,-1.89756e-10
0.0606667,-1.13704e-10
0.0606944,-6.77097e-11
0.0607222,-4.00765e-11
0.06075,-2.3571e-11
0.0607778,-1.37819e-11
0.0608056,-8.00479e-12
0.0608333,-4.62466e-12
0.0608611,-2.65152e-12
0.0608889,-1.51476e-12
0.0609167,-8.56204e-13
0.0609444,-4.84807e-13
0.0609722,-2.69063e-13
0.061,-1.52184e-13
0.0610278,-8.18512e-14
0.0610556,-4.74343e-14
0.0610833,-2.362e-14
0.0611111,-1.52378e-14
0.0611389,-5.91194e-15
0.0611667,-5.57887e-15
0.0611944,-6.93889e-16
0.0612222,-2.63678e-15
0.06125,8.04912e-16
0.0612778,-1.83187e-15
0.0613056,1.27676e-15
0.0613333,-1.63758e-15
0.0613611,1.38778e-15
0.0613889,-1.52656e-15
0.0614167,1.38778e-15
0.0614444,-1.55431e-15
0.0614722,1.41553e-15
0.0615,-1.47105e-15
0.0615278,1.44329e-15
0.0615556,-1.47105e-15
0.0615833,1.47105e-15
0.0616111,-1.47105e-15
0.0616389,1.47105e-15
0.0616667,-1.47105e-15
0.0616944,1.41553e-15
0.0617222,-1.52656e-15
0.06175,1.41553e-15
0.0617778,-1.58207e-15
0.0618056,1.44329e-15
0.0618333,-1.52656e-15
0.0618611,1.47105e-15
0.0618889,-1.60982e-15
0.0619167,1.4988e-15
0.0619444,-1.60982e-15
0.0619722,1.55431e-15
0.062,-1.58207e-15
0.0620278,1.55431e-15
0.0620556,-1.55431e-15
0.0620833,1.55431e-15
0.0621111,-1.55431e-15
0.0621389,1.58207e-15
0.0621667,-1.55431e-15
0.0621944,1.60982e-15
0.0622222,-1.55431e-15
0.06225,1.55431e-15
0.0622778,-1.55431e-15
0.0623056,1.55431e-15
0.0623333,-1.55431e-15
0.0623611,1.55431e-15
0.0623889,-1.55431e-15
0.0624167,1.58207e-15
0.0624444,-1.55431e-15
0.0624722,1.58207e-15
0.0625,-1.55431e-15
0.0625278,1.60982e-15
0.0625556,-1.55431e-15
0.0625833,1.60982e-15
0.0626111,-1.55431e-15
0.0626389,1.60982e-15
0.0626667,-1.55431e-15
0.0626944,1.60982e-15
0.0627222,-1.55431e-15
0.06275,1.60982e-15
0.0627778,-1.55431e-15
0.0628056,1.58207e-15
0.0628333,-1.55431e-15
0.0628611,1.58207e-15
0.0628889,-1.55431e-15
0.0629167,1.58207e-15
0.0629444,-1.55431e-15
0.0629722,1.58207e-15
0.063,-1.55431e-15
0.0630278,1.58207e-15
0.0630556,-1.55431e-15
0.0630833,1.58207e-15
0.0631111,-1.55431e-15
0.0631389,1.58207e-15
0.0631667,-1.55431e-15
0.0631944,1.58207e-15
0.0632222,-1.55431e-15
0.06325,1.58207e-15
0.0632778,-1.55431e-15
0.0633056,1.58207e-15
0.0633333,-1.55431e-15
0.0633611,1.58207e-15
0.0633889,-1.55431e-15
0.0634167,1.58207e-15
0.0634444,-1.55431e-15
0.0634722,1.58207e-15
0.0635,-1.55431e-15
0.0635278,1.58207e-15
0.0635556,-1.55431e-15
0.0635833,1.58207e-15
0.0636111,-1.55431e-15
0.0636389,1.63758e-15
0.0636667,-1.4988e-15
0.0636944,1.66533e-15
0.0637222,-1.38778e-15
0.06375,1.88738e-15
0.0637778,-9.4369e-16
0.0638056,2.69229e-15
0.0638333,5.55112e-16
0.0638611,5.55112e-15
0.0638889,5.77316e-15
0.0639167,1.51268e-14
0.0639444,2.34257e-14
0.0639722,4.73788e-14
0.064,8.17124e-14
0.0640278,1.52128e-13
0.0640556,2.69063e-13
0.0640833,4.84807e-13
0.0641111,8.5626e-13
0.0641389,1.51471e-12
0.0641667,2.65155e-12
0.0641944,4.62461e-12
0.0642222,8.00487e-12
0.06425,1.37818e-11
0.0642778,2.35711e-11
0.0643056,4.00765e-11
0.0643333,6.77099e-11
0.0643611,1.13704e-10
0.0643889,1.89756e-10
0.0644167,3.14738e-10
0.0644444,5.18819e-10
0.0644722,8.49978e-10
0.0645,1.38394e-09
0.0645278,2.23948e-09
0.0645556,3.60162e-09
0.0645833,5.75665e-09
0.0646111,9.14452e-09
0.0646389,1.44368e-08
0.0646667,2.26519e-08
0.0646944,3.53229e-08
0.0647222,5.4743e-08
0.06475,8.43181e-08
0.0647778,1.29072e-07
0.0648056,1.96366e-07
0.0648333,2.96907e-07
0.0648611,4.46163e-07
0.0648889,6.66326e-07
0.0649167,9.8901e-07
0.0649444,1.45893e-06
0.0649722,2.13889e-06
0.065,3.11647e-06
0.0650278,4.51292e-06
0.0650556,6.4949e-06
0.0650833,9.28983e-06
0.0651111,1.32057e-05
0.0651389,1.86568e-05
0.0651667,2.61959e-05
0.0651944,3.65552e-05
0.0652222,5.06973e-05
0.06525,6.9878e-05
0.0652778,9.57231e-05
0.0653056,0.000130321
0.0653333,0.000176331
0.0653611,0.000237119
0.0653889,0.0003169
0.0654167,0.000420919
0.0654444,0.000555643
0.0654722,0.000728975
0.0655,0.000950495
0.0655278,0.00123171
0.0655556,0.0015863
0.0655833,0.0020304
0.0656111,0.00258285
0.0656389,0.0032654
0.0656667,0.00410294
0.0656944,0.00512357
0.0657222,0.00635873
0.06575,0.00784311
0.0657778,0.0096145
